dataset,policy,work_budget,queries,mean_certified_k_cap100,median_certified_k_cap100,certified_at_least_10_rate,certified_at_least_20_rate,certified_at_least_100_rate,mean_ndcg_retention,mean_recall_retention,mean_dense_work_share,mean_absolute_depth_gap,p90_absolute_depth_gap
msmarco-passage-trec-dl-2019,pressure,1024,43,37.627906976744185,30.0,0.8837209302325582,0.6744186046511628,0.06976744186046512,0.9852829636053022,0.6077019886263352,0.5523255813953488,230.69767441860466,512.0
msmarco-passage-trec-dl-2019,pressure,2048,43,46.116279069767444,34.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9896539311236169,0.6836085621526211,0.5566860465116279,589.3953488372093,1280.0
msmarco-passage-trec-dl-2019,pressure,4096,43,51.116279069767444,40.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9961835169112014,0.7322652241739982,0.5699491279069767,1466.046511627907,3257.6000000000004
msmarco-passage-trec-dl-2019,pressure,8192,43,55.44186046511628,44.0,0.9534883720930233,0.813953488372093,0.23255813953488372,0.9961835169112014,0.7687277522789683,0.5130813953488372,1041.1162790697674,1808.0
msmarco-passage-trec-dl-2019,pressure,10000,43,55.72093023255814,45.0,0.9534883720930233,0.813953488372093,0.2558139534883721,0.9981443130566873,0.7716415051927212,0.5,0.0,0.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,128,43,10.069767441860465,9.0,0.4418604651162791,0.11627906976744186,0.0,0.8687869651524709,0.2686159189236463,0.502906976744186,3.7209302325581395,25.600000000000136
msmarco-passage-trec-dl-2019,allocation-grid-oracle,256,43,17.906976744186046,18.0,0.6976744186046512,0.46511627906976744,0.0,0.9344785984019076,0.39132453492640584,0.5218023255813954,26.046511627906977,57.600000000000136
msmarco-passage-trec-dl-2019,allocation-grid-oracle,512,43,29.3953488372093,26.0,0.8372093023255814,0.6046511627906976,0.0,0.9727966161393465,0.5312786680862034,0.5363372093023255,74.4186046511628,160.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,1024,43,37.627906976744185,30.0,0.8837209302325582,0.6744186046511628,0.06976744186046512,0.9852829636053022,0.6077019886263352,0.5559593023255814,251.53488372093022,512.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,2048,43,46.13953488372093,34.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9896539311236169,0.6836085621526211,0.559593023255814,651.9069767441861,1312.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,4096,43,51.116279069767444,40.0,0.9302325581395349,0.7906976744186046,0.16279069767441862,0.9961835169112014,0.7322652241739982,0.573219476744186,1604.4651162790697,3264.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,8192,43,55.44186046511628,44.0,0.9534883720930233,0.813953488372093,0.23255813953488372,0.9961835169112014,0.7687277522789683,0.514625726744186,1080.5581395348838,1808.0
msmarco-passage-trec-dl-2019,allocation-grid-oracle,10000,43,55.72093023255814,45.0,0.9534883720930233,0.813953488372093,0.2558139534883721,0.9981443130566873,0.7716415051927212,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,128,54,10.333333333333334,9.5,0.5,0.09259259259259259,0.0,0.8944084898785515,0.31392591335096787,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,256,54,16.59259259259259,13.0,0.7222222222222222,0.3333333333333333,0.0,0.946531087129307,0.39835869857045136,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,512,54,23.24074074074074,20.5,0.8333333333333334,0.5185185185185185,0.0,0.9691813101352309,0.4793940192625144,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,1024,54,29.72222222222222,28.5,0.9444444444444444,0.6296296296296297,0.0,0.9795491126465025,0.558532088836167,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,2048,54,34.907407407407405,32.5,0.9814814814814815,0.7592592592592593,0.0,0.999516722782179,0.6206132532348877,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,4096,54,41.72222222222222,37.0,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6689665761609009,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,8192,54,45.111111111111114,42.5,1.0,0.8148148148148148,0.05555555555555555,1.0,0.7045080756997244,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,balanced,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,blocker,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5023148148148148,2.962962962962963,0.0
msmarco-passage-trec-dl-2020,blocker,256,54,17.14814814814815,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,20.74074074074074,32.0
msmarco-passage-trec-dl-2020,blocker,512,54,24.685185185185187,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5266203703703703,71.11111111111111,160.0
msmarco-passage-trec-dl-2020,blocker,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5407986111111112,231.7037037037037,534.4000000000001
msmarco-passage-trec-dl-2020,blocker,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5580150462962963,689.1851851851852,1315.2000000000003
msmarco-passage-trec-dl-2020,blocker,4096,54,43.46296296296296,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5640914351851852,1635.5555555555557,3158.4
msmarco-passage-trec-dl-2020,blocker,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5108506944444444,1429.3333333333333,1808.0
msmarco-passage-trec-dl-2020,blocker,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,candidate,128,54,10.37037037037037,9.5,0.5,0.1111111111111111,0.0,0.8935516588259796,0.312999987425042,0.48148148148148145,11.851851851851851,32.0
msmarco-passage-trec-dl-2020,candidate,256,54,16.944444444444443,13.0,0.7037037037037037,0.35185185185185186,0.0,0.9448566314629632,0.39831263183429705,0.4861111111111111,36.74074074074074,96.0
msmarco-passage-trec-dl-2020,candidate,512,54,24.444444444444443,22.0,0.8148148148148148,0.5370370370370371,0.0,0.9675068544688871,0.4868444655471334,0.4994212962962963,101.33333333333333,214.4000000000001
msmarco-passage-trec-dl-2020,candidate,1024,54,31.425925925925927,30.0,0.9629629629629629,0.6666666666666666,0.0,0.9809982042636605,0.574987450050653,0.5159143518518519,282.6666666666667,640.0
msmarco-passage-trec-dl-2020,candidate,2048,54,38.129629629629626,35.5,0.9814814814814815,0.7407407407407407,0.037037037037037035,0.999516722782179,0.6294323355565686,0.5286458333333334,811.8518518518518,1529.6000000000004
msmarco-passage-trec-dl-2020,candidate,4096,54,42.833333333333336,39.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,1.0,0.6744907194185674,0.5426793981481481,2101.3333333333335,3414.4
msmarco-passage-trec-dl-2020,candidate,8192,54,46.5,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5142144097222222,1549.037037037037,1808.0
msmarco-passage-trec-dl-2020,candidate,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,candidate-safe,128,54,10.37037037037037,9.5,0.5,0.1111111111111111,0.0,0.8935516588259796,0.312999987425042,0.48148148148148145,11.851851851851851,32.0
msmarco-passage-trec-dl-2020,candidate-safe,256,54,16.944444444444443,13.0,0.7037037037037037,0.35185185185185186,0.0,0.9448566314629632,0.39831263183429705,0.4861111111111111,36.74074074074074,96.0
msmarco-passage-trec-dl-2020,candidate-safe,512,54,24.444444444444443,22.0,0.8148148148148148,0.5370370370370371,0.0,0.9675068544688871,0.4868444655471334,0.4994212962962963,101.33333333333333,214.4000000000001
msmarco-passage-trec-dl-2020,candidate-safe,1024,54,31.425925925925927,30.0,0.9629629629629629,0.6666666666666666,0.0,0.9809982042636605,0.574987450050653,0.5159143518518519,282.6666666666667,640.0
msmarco-passage-trec-dl-2020,candidate-safe,2048,54,38.129629629629626,35.5,0.9814814814814815,0.7407407407407407,0.037037037037037035,0.999516722782179,0.6294323355565686,0.5286458333333334,811.8518518518518,1529.6000000000004
msmarco-passage-trec-dl-2020,candidate-safe,4096,54,42.833333333333336,39.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,1.0,0.6744907194185674,0.5426793981481481,2101.3333333333335,3414.4
msmarco-passage-trec-dl-2020,candidate-safe,8192,54,46.5,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5142144097222222,1549.037037037037,1808.0
msmarco-passage-trec-dl-2020,candidate-safe,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,pressure,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5046296296296297,2.3703703703703702,0.0
msmarco-passage-trec-dl-2020,pressure,256,54,17.12962962962963,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,14.814814814814815,32.0
msmarco-passage-trec-dl-2020,pressure,512,54,24.666666666666668,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5283564814814815,57.48148148148148,150.4000000000001
msmarco-passage-trec-dl-2020,pressure,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5387731481481481,194.37037037037038,480.0
msmarco-passage-trec-dl-2020,pressure,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5503472222222222,597.3333333333334,1260.8000000000002
msmarco-passage-trec-dl-2020,pressure,4096,54,43.44444444444444,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5601851851851852,1498.0740740740741,3094.4
msmarco-passage-trec-dl-2020,pressure,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5116102430555556,1441.7777777777778,1808.0
msmarco-passage-trec-dl-2020,pressure,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,128,54,10.407407407407407,9.5,0.5,0.1111111111111111,0.0,0.8944084898785515,0.31392591335096787,0.5023148148148148,5.333333333333333,32.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,256,54,17.14814814814815,13.0,0.7222222222222222,0.35185185185185186,0.0,0.946531087129307,0.40372559840710764,0.5150462962962963,20.74074074074074,54.40000000000009
msmarco-passage-trec-dl-2020,allocation-grid-oracle,512,54,24.685185185185187,22.0,0.8333333333333334,0.5370370370370371,0.0,0.9691813101352309,0.4958902515422372,0.5289351851851852,72.29629629629629,160.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,1024,54,31.59259259259259,30.0,0.9629629629629629,0.6851851851851852,0.0,0.9809982042636605,0.581255458267979,0.5413773148148148,231.7037037037037,534.4000000000001
msmarco-passage-trec-dl-2020,allocation-grid-oracle,2048,54,38.31481481481482,35.5,0.9814814814814815,0.7592592592592593,0.037037037037037035,0.999516722782179,0.6363862148301359,0.5578703703703703,689.7777777777778,1315.2000000000003
msmarco-passage-trec-dl-2020,allocation-grid-oracle,4096,54,43.46296296296296,39.5,0.9814814814814815,0.7962962962962963,0.037037037037037035,1.0,0.6856884258526286,0.5700954861111112,1623.111111111111,3158.4
msmarco-passage-trec-dl-2020,allocation-grid-oracle,8192,54,46.51851851851852,43.5,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7173868681740133,0.5111762152777778,1425.1851851851852,1808.0
msmarco-passage-trec-dl-2020,allocation-grid-oracle,10000,54,46.68518518518518,44.0,1.0,0.8518518518518519,0.05555555555555555,1.0,0.7182195509739091,0.5,0.0,0.0
pooled,balanced,128,97,10.164948453608247,9.0,0.4742268041237113,0.09278350515463918,0.0,0.8830504943814231,0.2926216702730643,0.5,0.0,0.0
pooled,balanced,256,97,16.77319587628866,15.0,0.711340206185567,0.3917525773195876,0.0,0.9411882313016969,0.39114492920285127,0.5,0.0,0.0
pooled,balanced,512,97,25.144329896907216,22.0,0.8350515463917526,0.5463917525773195,0.0,0.970783971559736,0.4929630733889409,0.5,0.0,0.0
pooled,balanced,1024,97,32.154639175257735,29.0,0.9175257731958762,0.6391752577319587,0.020618556701030927,0.9820909228653517,0.5718120981826916,0.5,0.0,0.0
pooled,balanced,2048,97,37.98969072164948,33.0,0.9587628865979382,0.7628865979381443,0.05154639175257732,0.9951445574077649,0.6320781155104215,0.5,0.0,0.0
pooled,balanced,4096,97,44.69072164948454,37.0,0.9587628865979382,0.7938144329896907,0.09278350515463918,0.9983081569812543,0.6866271883176305,0.5,0.0,0.0
pooled,balanced,8192,97,48.70103092783505,43.0,0.979381443298969,0.8144329896907216,0.12371134020618557,0.9983081569812543,0.7243523805655385,0.5,0.0,0.0
pooled,balanced,10000,97,50.69072164948454,44.0,0.979381443298969,0.8350515463917526,0.14432989690721648,0.9991773758911088,0.741901448204929,0.5,0.0,0.0
pooled,blocker,128,97,10.257731958762887,9.0,0.4742268041237113,0.1134020618556701,0.0,0.8830504943814231,0.2938400395326707,0.5025773195876289,3.2989690721649483,12.800000000000182
pooled,blocker,256,97,17.484536082474225,15.0,0.711340206185567,0.4020618556701031,0.0,0.9411882313016969,0.3982282197507141,0.5180412371134021,22.432989690721648,44.80000000000018
pooled,blocker,512,97,26.77319587628866,22.0,0.8350515463917526,0.5670103092783505,0.0,0.970783971559736,0.5115779001132738,0.53125,72.90721649484536,160.0
pooled,blocker,1024,97,34.2680412371134,30.0,0.9278350515463918,0.6804123711340206,0.030927835051546393,0.9828976336625326,0.592979177911374,0.5476804123711341,240.16494845360825,524.8000000000002
pooled,blocker,2048,97,41.78350515463917,34.0,0.9587628865979382,0.7731958762886598,0.09278350515463918,0.9951445574077649,0.6573198327153613,0.5583923969072165,673.979381443299,1324.8000000000002
pooled,blocker,4096,97,46.855670103092784,40.0,0.9587628865979382,0.7938144329896907,0.09278350515463918,0.9983081569812543,0.7063358725311739,0.5681378865979382,1621.7731958762886,3232.0
pooled,blocker,8192,97,50.47422680412371,44.0,0.979381443298969,0.8350515463917526,0.13402061855670103,0.9983081569812543,0.7401462291689935,0.5116784793814433,1260.8659793814434,1808.0
pooled,blocker,10000,97,50.69072164948454,44.0,0.979381443298969,0.8350515463917526,0.14432989690721648,0.9991773758911088,0.741901448204929,0.5,0.0,0.0
pooled,candidate,128,97,10.206185567010309,9.0,0.4742268041237113,0.1134020618556701,0.0,0.8735251766423445,0.29072122249632787,0.4845360824742268,11.876288659793815,32.0
pooled,candidate,256,97,17.309278350515463,15.0,0.7010309278350515,0.4020618556701031,0.0,0.9338307207690258,0.3906329141901346,0.4954896907216495,39.25773195876289,96.0
pooled,candidate,512,97,26.608247422680414,22.0,0.8247422680412371,0.5670103092783505,0.0,0.966902723781475,0.5061455910184579,0.5093427835051546,103.91752577319588,224.0
pooled,candidate,1024,97,34.134020618556704,30.0,0.9278350515463918,0.6701030927835051,0.030927835051546393,0.9788255004550431,0.588637273257478,0.5202963917525774,296.2474226804124,652.8000000000002
pooled,candidate,2048,97,41.56701030927835,34.0,0.9587628865979382,0.7628865979381443,0.09278350515463918,0.9891347788055586,0.6518963781624503,0.5259342783505154,807.5876288659794,1568.0
pooled,candidate,4096,97,46.25773195876289,39.0,0.9587628865979382,0.7731958762886598,0.09278350515463918,0.992298378379048,0.6966456387104351,0.5393846649484536,2072.4123711340208,3481.6000000000004
pooled,candidate,8192,97,50.381443298969074,43.0,0.979381443298969,0.8350515463917526,0.13402061855670103,0.9983081569812543,0.739000753796714,0.5148195876288659,1385.5670103092784,1808.0
pooled,candidate,10000,97,50.69072164948454,44.0,0.979381443298969,0.8350515463917526,0.14432989690721648,0.9991773758911088,0.741901448204929,0.5,0.0,0.0
pooled,candidate-safe,128,97,10.216494845360824,9.0,0.4742268041237113,0.1134020618556701,0.0,0.8792999531525263,0.2910336248705859,0.48582474226804123,11.54639175257732,32.0
pooled,candidate-safe,256,97,17.309278350515463,15.0,0.7010309278350515,0.4020618556701031,0.0,0.9338307207690258,0.3906329141901346,0.4954896907216495,39.25773195876289,96.0
pooled,candidate-safe,512,97,26.608247422680414,22.0,0.8247422680412371,0.5670103092783505,0.0,0.966902723781475,0.5061455910184579,0.5093427835051546,103.91752577319588,224.0
pooled,candidate-safe,1024,97,34.134020618556704,30.0,0.9278350515463918,0.6701030927835051,0.030927835051546393,0.9788255004550431,0.588637273257478,0.5202963917525774,296.2474226804124,652.8000000000002
pooled,candidate-safe,2048,97,41.56701030927835,34.0,0.9587628865979382,0.7628865979381443,0.09278350515463918,0.9891347788055586,0.6518963781624503,0.5259342783505154,807.5876288659794,1568.0
pooled,candidate-safe,4096,97,46.25773195876289,39.0,0.9587628865979382,0.7731958762886598,0.09278350515463918,0.992298378379048,0.6966456387104351,0.5393846649484536,2072.4123711340208,3481.6000000000004
pooled,candidate-safe,8192,97,50.381443298969074,43.0,0.979381443298969,0.8350515463917526,0.13402061855670103,0.9983081569812543,0.739000753796714,0.5148195876288659,1385.5670103092784,1808.0
pooled,candidate-safe,10000,97,50.69072164948454,44.0,0.979381443298969,0.8350515463917526,0.14432989690721648,0.9991773758911088,0.741901448204929,0.5,0.0,0.0
pooled,pressure,128,97,10.257731958762887,9.0,0.4742268041237113,0.1134020618556701,0.0,0.8830504943814231,0.2938400395326707,0.5012886597938144,2.3092783505154637,0.0
pooled,pressure,256,97,17.47422680412371,15.0,0.711340206185567,0.4020618556701031,0.0,0.9411882313016969,0.3982282197507141,0.5141752577319587,16.49484536082474,32.0
pooled,pressure,512,97,26.762886597938145,22.0,0.8350515463917526,0.5670103092783505,0.0,0.970783971559736,0.5115779001132738,0.53125,61.69072164948454,160.0
pooled,pressure,1024,97,34.2680412371134,30.0,0.9278350515463918,0.6804123711340206,0.030927835051546393,0.9828976336625326,0.592979177911374,0.5447809278350515,210.4742268041237,512.0
pooled,pressure,2048,97,41.77319587628866,34.0,0.9587628865979382,0.7731958762886598,0.09278350515463918,0.9951445574077649,0.6573198327153613,0.5531572164948454,593.8144329896908,1280.0
pooled,pressure,4096,97,46.845360824742265,40.0,0.9587628865979382,0.7938144329896907,0.09278350515463918,0.9983081569812543,0.7063358725311739,0.5645135309278351,1483.8762886597938,3174.4000000000005
pooled,pressure,8192,97,50.47422680412371,44.0,0.979381443298969,0.8350515463917526,0.13402061855670103,0.9983081569812543,0.7401462291689935,0.5122624033505154,1264.1649484536083,1808.0
pooled,pressure,10000,97,50.69072164948454,44.0,0.979381443298969,0.8350515463917526,0.14432989690721648,0.9991773758911088,0.741901448204929,0.5,0.0,0.0
pooled,allocation-grid-oracle,128,97,10.257731958762887,9.0,0.4742268041237113,0.1134020618556701,0.0,0.8830504943814231,0.2938400395326707,0.5025773195876289,4.618556701030927,32.0
pooled,allocation-grid-oracle,256,97,17.484536082474225,15.0,0.711340206185567,0.4020618556701031,0.0,0.9411882313016969,0.3982282197507141,0.5180412371134021,23.09278350515464,64.0
pooled,allocation-grid-oracle,512,97,26.77319587628866,22.0,0.8350515463917526,0.5670103092783505,0.0,0.970783971559736,0.5115779001132738,0.5322164948453608,73.23711340206185,160.0
pooled,allocation-grid-oracle,1024,97,34.2680412371134,30.0,0.9278350515463918,0.6804123711340206,0.030927835051546393,0.9828976336625326,0.592979177911374,0.5478414948453608,240.49484536082474,524.8000000000002
pooled,allocation-grid-oracle,2048,97,41.78350515463917,34.0,0.9587628865979382,0.7731958762886598,0.09278350515463918,0.9951445574077649,0.6573198327153613,0.5586340206185567,672.9896907216495,1324.8000000000002
pooled,allocation-grid-oracle,4096,97,46.855670103092784,40.0,0.9587628865979382,0.7938144329896907,0.09278350515463918,0.9983081569812543,0.7063358725311739,0.5714803479381443,1614.8453608247423,3232.0
pooled,allocation-grid-oracle,8192,97,50.47422680412371,44.0,0.979381443298969,0.8350515463917526,0.13402061855670103,0.9983081569812543,0.7401462291689935,0.5127053801546392,1272.4123711340205,1808.0
